https://open.spotify.com/track/6bBTOkYn0vJJ33kH0IbZ0S,Kizuato,Centimillimental,Kizuato,243745
https://open.spotify.com/track/6TT5vTinGLuUQcepMyZ21G,Kanashii Ureshii,frederic,TOGENKYO,285761
https://open.spotify.com/track/1k5C4VnzRarWj4LZ0F1XkD,LIFE,Rude-α,LIFE,179613
https://open.spotify.com/track/3c39MOrdL5EOaDqWbC1Hfu,Make My Story,Lenny code fiction,Montage,267586
https://open.spotify.com/track/4S3aU06ISAWFb0hIdZ4WL8,PAiNT it BLACK,BiSH,PAiNT it BLACK,230431
https://open.spotify.com/track/0yy8QwH9OOgeF3CBeUDguR,Odd future,UVERworld,Odd future,225906
https://open.spotify.com/track/1tjOClAkdMxDfYPO0xvGbG,The Day,PornoGraffitti,Butterfly Effect,241626
https://open.spotify.com/track/5P8lyudWE7HQxb4ludLbEm,Renai Circulation,物語シリーズ,Utamonogatari Special Edition (Original Soundtrack),255040
https://open.spotify.com/track/5kpZEWwqlPiZ3bmWFO8hIQ,Re:birth day,Roselia,Anfang,262300
https://open.spotify.com/track/1y3Ml1b1c4v3ZdpbWLKD1F,FLY HIGH!!,BURNOUT SYNDROMES,Lemon,244493
https://open.spotify.com/track/5EHtUEFJ9trrc3cNNfBfJj,hikariare,BURNOUT SYNDROMES,Lemon,244786
https://open.spotify.com/track/38kcwx5znepLWCIBID0Bwm,Kyouran Hey Kids!!,THE ORAL CIGARETTES,FIXION,250973
https://open.spotify.com/track/5S8j78C6AeKlTGUFmkFxHy,Ranbu No Melody,SID,SID Anime Best 2008-2017,233346
https://open.spotify.com/track/2iscENxaM7EI43TVSyNUjz,Touch off,UVERworld,Touch off,260706
https://open.spotify.com/track/66lF1QWtLZXJofJ3x388RV,バイバイ YESTERDAY,3年E組うた担(渚&茅野&業&磯貝&前原),バイバイ YESTERDAY,248800
https://open.spotify.com/track/029G4O2d9hUFn3GhqjKtRT,Karano Kokoro,Anly,Anly One,264226
https://open.spotify.com/track/5aHfGUxRec6c41luxkDqhX,Peace Sign,Kenshi Yonezu,Bootleg,238533
https://open.spotify.com/track/6wZcefZGc6vrd3zLCQoOYe,Sora Ni Utaeba,amazarashi,Chihou Toshi No Memento Mori,217626
https://open.spotify.com/track/0GLyqTysS0DFoeKjURtB8s,Unravel,TK from Ling tosite sigure,Fantastic Magic,238360
https://open.spotify.com/track/5s0AxcVJJD2YYPstMb61ro,Goya No Machiawase,Hello Sleepwalkers,Masked Monkey Awakening,170640
https://open.spotify.com/track/21z1GxeHjfD3qkaF5CgCTO,Silhouette,KANA-BOON,Time,240133
https://open.spotify.com/track/0OGw7V8wAI6OsZIQ12JkTP,Black Rover,Vickeblanka,wizard,209573
https://open.spotify.com/track/49u6NxoLP5S6kfTYLmUfkQ,asphyxia,Cö Shu Nie,asphyxia,174780
https://open.spotify.com/track/1htJGL473Dub5QGKecXi9R,Datte Atashino Hero,LiSA,LiSA Best (Day),234266
https://open.spotify.com/track/2XpV9sHBexcNrz0Gyf3l18,Blue Bird,Ikimonogakari,Chou Ikimonobakari Tennen Kinen Members Best Selection,215706
https://open.spotify.com/track/0ggHt5jwwtMsWME2PDB6a0,Colors,FLOW,FLOW the Best: Single Collection,218493
https://open.spotify.com/track/6VBQ4DF4fwPJNA96RbMQWT,Flyers,BRADIO,POWER OF LIFE,210083
https://open.spotify.com/track/052C0m9kD30nZqcPWPPRqm,Haruka Kanata,ASIAN KUNG-FU GENERATION,Best Hit AKG,243346
https://open.spotify.com/track/5sjoJa0YmBCCPMrBPsBMge,Departure!,Masatoshi Ono,HUNTER×HUNTER セレクト×ベスト×α,257533
https://open.spotify.com/track/2vOAHp8PBBFYqvQUWSoITY,インフェルノ,Mrs. GREEN APPLE,Attitude,211600
https://open.spotify.com/track/7sR0GXFgzQHI7skbPKekGZ,ハルカミライ,kankakupiero,色色人色,177106
https://open.spotify.com/track/3mScGCzxiXA9OaHdBeuk7O,Crossing Field,LiSA,LANDSPACE,248946
https://open.spotify.com/track/1p0WZg4NXoNVGj2AuoLJe7,Netsujo No Spectrum,Ikimonogakari,Chou Ikimonobakari Tennen Kinen Members Best Selection,223613
https://open.spotify.com/track/4MorYttxU39XKVoRlCopyz,QUESTION,3年E組うた担(渚&茅野&業&磯貝&前原),QUESTION,266226
https://open.spotify.com/track/6VQGwkK0U0YcLJcr348Wqz,CORE PRIDE,UVERworld,All Time Best,257560
https://open.spotify.com/track/3xQBvKxm8mdy9OBLiJDcwB,Blood Circulator,ASIAN KUNG-FU GENERATION,Best Hit AKG 2 (2012-2018),222826
https://open.spotify.com/track/5jk82X7QYlmur5m6BtK16v,Uso,SID,SID 10th Anniversary BEST,204853
https://open.spotify.com/track/3ILmwMefYZoQh5Cf5jeuUQ,透明だった世界,Motohiro Hata,Documentary,232360
https://open.spotify.com/track/0ekGJQiqn1DzeZ3w5AsBoH,Kiss of Death (Produced by Hyde),Mika Nakashima,Yuki No Hana 15th Anniversary Best Bible,248426
https://open.spotify.com/track/0GSs0GV34KX7KCpLw9tWjk,Go!!!,FLOW,FLOW the Best: Single Collection,239333
https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY,Gurenge,LiSA,Gurenge,238586
https://open.spotify.com/track/3xVCQGla5LLhrwqNS2FcHo,Fire,QUEEN BEE,Fire (Full Edition),215973
https://open.spotify.com/track/7B8VwAAFRD9gtquCml2tFe,Skyreach,Amamiya Sora,Various BLUE,267226
https://open.spotify.com/track/5Lft98Xsgeb568V3bjRLCj,7 -Seven-,FLOW & GRANRODEO,7 -Seven-,260760
https://open.spotify.com/track/1Iexk6Gy5GJLxeXD5fqf85,Howling,FLOW & GRANRODEO,Howling,261546
https://open.spotify.com/track/2ZOLRuFcKcBxrF53y0JN76,Beautiful,Anly,Beautiful,225280
https://open.spotify.com/track/00vcHdearViA5loZwR0Iqj,Amegafurukara Nijigaderu,Skypiece,Be Boy,232893
https://open.spotify.com/track/5QSt0jnVuPdQsC9plgW3lz,STRIKE BACK,BACK-ON,RELOAD,227466
https://open.spotify.com/track/0f34MnV51uwA1jhPQ2XnDe,Brave Shine,Aimer,Dawn,233493
https://open.spotify.com/track/3D9yweVjHsSyfINp2Kbyx8,ガムシャラ,みゆな,ガムシャラ,197881
https://open.spotify.com/track/7zty9mmmuqQsn8s4zDH4nk,Melissa,PornoGraffitti,Porno Graffitti 15th Anniversary All Time Singles,274546
https://open.spotify.com/track/13sxKGMd5RDQYavHyZ8Flw,Catch the Moment,LiSA,Little Devil Parade,282626
https://open.spotify.com/track/1Ucmx7qaayeZL8Qfsq9vzD,Re:member,FLOW,FLOW the Best: Single Collection,199560
https://open.spotify.com/track/5meZvaHT6pQx4AZP1f8lN3,カナデアイ,ITOWOKASHI,中央突破,233173
https://open.spotify.com/track/0jXK4Xy4LAEKFgRiTr3M7w,HUNTING FOR YOUR DREAM,GALNERYUS,ANGEL OF SALVATION,324453
https://open.spotify.com/track/7wiweCvxdbBw2mTP3AaY9q,Rain,SID,SID 10th Anniversary BEST,256066
https://open.spotify.com/track/1dsh4buvcBs2u7YtHy29c7,ないものねだり,KANA-BOON,僕がCDを出したら,262693
https://open.spotify.com/track/706e7n479uUY8Q46jGAnaA,*〜アスタリスク〜,ORANGE RANGE,All the Singles,257013
https://open.spotify.com/track/2gw3kw9PxjpeUAVRRgRLsh,FAITH,MADKID,CIRCUS,203160
